formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C18H32O16	[M + Na]+	C18H32NaO16+	Carbohydrates	1.000	Saccharides	1.000	Disaccharides	0.996	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	1.000	Oligosaccharides	0.680	Oligosaccharides	0.680	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; C-glycosyl compounds; O-glycosyl compounds; Polyols; Tetrahydrofurans; Oxacyclic compounds; Hydrocarbon derivatives; Ketals; Organic oxygen compounds; Chemical entities	527.158	39	0.655	803421896677174963	803421759968020603	150	
1	C12H22O11	[M + Na]+	C12H22NaO11+	Carbohydrates	1.000	Saccharides	1.000	Disaccharides	0.998	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	1.000	Disaccharides	0.803	Disaccharides	0.803	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	365.105	39	0.657	803421380763610596	803421193412429927	133	
1	C12H22O11	[M + Na]+	C12H22NaO11+	Carbohydrates	1.000	Saccharides	1.000	Disaccharides	0.998	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	1.000	Disaccharides	0.803	Disaccharides	0.803	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	365.105	39	0.657	803421876825533415	803421760081266815	133	
1	C8H17NO5	[M + H]+	C8H18NO5+	Carbohydrates	0.983	Aminosugars and aminoglycosides	0.911	Aminosugars	0.905	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.988	Alkanolamines	0.939	1,2-aminoalcohols	0.943	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Trialkylamines; Polyols; Amines; Tertiary amines; Alkanolamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208.118	40	0.659	803421382764293753	803421193496316011	112	
1	C8H17NO5	[M + H]+	C8H18NO5+	Carbohydrates	0.983	Aminosugars and aminoglycosides	0.911	Aminosugars	0.905	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.988	Alkanolamines	0.939	1,2-aminoalcohols	0.943	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Secondary alcohols; 1,2-aminoalcohols; Trialkylamines; Polyols; Amines; Tertiary amines; Alkanolamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	208.118	40	0.659	803421873772079919	803421760173541507	112	
1	C6H11NO4	[M + H]+	C6H12NO4+	Amino acids and Peptides	0.995	Small peptides	0.997	Aminoacids	0.999	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.994	Amino acids and derivatives	0.994	Alpha amino acids	0.911	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Dialkylamines; Alpha amino acids; Amines; Secondary amines; Alkanolamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	162.076	40	0.661	803421365039163907	803421193576007791	99	
1	C6H11NO4	[M + H]+	C6H12NO4+	Amino acids and Peptides	0.995	Small peptides	0.997	Aminoacids	0.999	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.994	Amino acids and derivatives	0.994	Alpha amino acids	0.911	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Dialkylamines; Alpha amino acids; Amines; Secondary amines; Alkanolamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	162.076	40	0.661	803421871746230958	803421760265816199	99	
1	C10H21NO5	[M + H]+	C10H22NO5+	Fatty acids	0.995	Fatty esters	0.977	Fatty acyl carnitines	0.988	Lipids and lipid-like molecules	0.751	Fatty Acyls	0.757					Fatty Acyls	0.757	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quaternary ammonium salts; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	236.149	40	0.662	803421369862613839	803421193727002743	152	
1	C10H21NO5	[M + H]+	C10H22NO5+	Fatty acids	0.995	Fatty esters	0.977	Fatty acyl carnitines	0.988	Lipids and lipid-like molecules	0.751	Fatty Acyls	0.757					Fatty Acyls	0.757	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quaternary ammonium salts; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	236.149	40	0.662	803421874837433225	803421760429394063	152	
1	C7H6O3	[M + H]+	C7H7O3+	Polyketides	0.876	Cyclic polyketides	0.938	2-pyrone derivatives	0.646	Organoheterocyclic compounds	0.974	Lactones	0.779					Lactones	0.779	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	139.039	40	0.664	803421367765461695	803421193798305915	176	
1	C7H6O3	[M + H]+	C7H7O3+	Polyketides	0.876	Cyclic polyketides	0.938	2-pyrone derivatives	0.646	Organoheterocyclic compounds	0.974	Lactones	0.779					Lactones	0.779	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	139.039	40	0.664	803421878767496290	803421760517474451	176	
1	C7H12O6	[M + Na]+	C7H12NaO6+	Shikimates and Phenylpropanoids	0.970	Phenolic acids (C6-C1)	0.978	Shikimic acids and derivatives	0.988	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	0.991	Cyclic alcohols and derivatives	0.936	Quinic acids and derivatives	0.956	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Alpha hydroxy acids and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Cyclitols and derivatives; Quinic acids and derivatives; Cyclohexanols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	215.052	40	0.668	803421372983176305	803421193869609087	153	
1	C7H12O6	[M + Na]+	C7H12NaO6+	Shikimates and Phenylpropanoids	0.970	Phenolic acids (C6-C1)	0.978	Shikimic acids and derivatives	0.988	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	0.991	Cyclic alcohols and derivatives	0.936	Quinic acids and derivatives	0.956	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Alpha hydroxy acids and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Cyclitols and derivatives; Quinic acids and derivatives; Cyclohexanols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	215.052	40	0.668	803421872778029811	803421760601360535	153	
1	C8H15NO3	[M + H]+	C8H16NO3+	Amino acids and Peptides	0.890	Small peptides	0.828	Aminoacids	0.759	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.609	Amino acids and derivatives	0.607	Amino acids and derivatives	0.607	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	174.112	40	0.673	803421372777655395	803421194163210383	186	
1	C8H15NO3	[M + H]+	C8H16NO3+	Amino acids and Peptides	0.890	Small peptides	0.828	Aminoacids	0.759	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.609	Amino acids and derivatives	0.607	Amino acids and derivatives	0.607	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	174.112	40	0.673	803421875437218721	803421760920127655	186	
1	C7H13NO2	[M + H]+	C7H14NO2+	Alkaloids	0.985	Ornithine alkaloids	0.849	Pyrrolidine alkaloids	0.731	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.994	Amino acids and derivatives	0.994	Alpha amino acids	0.890	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Piperidines; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Trialkylamines; Alpha amino acids; Piperidinecarboxylic acids; Amines; Tertiary amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	144.102	41	0.680	803421366523947635	803421194091907211	139	
1	C7H13NO2	[M + H]+	C7H14NO2+	Alkaloids	0.985	Ornithine alkaloids	0.849	Pyrrolidine alkaloids	0.731	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.999	Amino acids, peptides, and analogues	0.994	Amino acids and derivatives	0.994	Alpha amino acids	0.890	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Piperidines; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Piperidinecarboxylic acids and derivatives; Trialkylamines; Alpha amino acids; Piperidinecarboxylic acids; Amines; Tertiary amines; N-alkylpyrrolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	144.102	41	0.680	803421872866110208	803421760844630179	139	
1	C7H12O8	[M + Na]+	C7H12NaO8+	Shikimates and Phenylpropanoids	0.954	Phenolic acids (C6-C1)	0.987	Shikimic acids and derivatives	0.981	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	0.980	Cyclic alcohols and derivatives	0.848	Quinic acids and derivatives	0.806	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Alpha hydroxy acids and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Cyclitols and derivatives; Quinic acids and derivatives; Cyclohexanols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	247.042	41	0.686	803421367442500275	803421194226124947	158	
1	C7H12O8	[M + Na]+	C7H12NaO8+	Shikimates and Phenylpropanoids	0.954	Phenolic acids (C6-C1)	0.987	Shikimic acids and derivatives	0.981	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	0.980	Cyclic alcohols and derivatives	0.848	Quinic acids and derivatives	0.806	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Alpha hydroxy acids and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Cyclitols and derivatives; Quinic acids and derivatives; Cyclohexanols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	247.042	41	0.686	803421874334116702	803421760991430827	158	
1	C7H13NO4	[M + H]+	C7H14NO4+	Amino acids and Peptides	0.948	Small peptides	0.981	Aminoacids	0.913	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.990	Amino acids and derivatives	0.989	N-acyl-alpha amino acids	0.778	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	176.091	42	0.692	803421370277849980	803421194431645855	200	
1	C7H13NO4	[M + H]+	C7H14NO4+	Amino acids and Peptides	0.948	Small peptides	0.981	Aminoacids	0.913	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.990	Amino acids and derivatives	0.989	N-acyl-alpha amino acids	0.778	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Short-chain hydroxy acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Beta hydroxy acids and derivatives; Carbonyl compounds; N-acyl-alpha amino acids; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	176.091	42	0.692	803421872329239246	803421761213728951	200	
